DNB URL,info,year,country,revenue
https://www.dnb.com/business-directory/company-profiles.sns_network_(m)_sdn_bhd.2cf2d369b1b7689da2a7f10af18e1c43.html,"SNS NETWORK (M) SDN. BHD. is located in IPOH, Perak, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. SNS NETWORK (M) SDN. BHD. has 25 total employees across all of its locations. (Employees figure is modelled). There are 6 companies in the SNS NETWORK (M) SDN. BHD. corporate family.",2000,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ctc_global_sdn_bhd.e0163c1b82b507aedd708a0df40c5cfb.html,"CTC GLOBAL SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. CTC GLOBAL SDN. BHD. has 120 total employees across all of its locations. (Employees figure is modelled). There are 4,290 companies in the CTC GLOBAL SDN. BHD. corporate family.",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ifca_msc_bhd.1ba22a1d1aa10865e95860af02a4e174.html,"IFCA MSC BHD is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. IFCA MSC BHD has 300 total employees across all of its locations and generates $21.45 million in sales (USD).  There are 3 companies in the IFCA MSC BHD corporate family.",1997,Malaysia,21.45
https://www.dnb.com/business-directory/company-profiles.infront_consulting_group_(m)_sdn_bhd.23898e00cfb97149356c48c07b45b6ba.html,"INFRONT CONSULTING GROUP (M) SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Other Personal Services Industry. INFRONT CONSULTING GROUP (M) SDN. BHD. has 14 total employees across all of its locations. (Employees figure is modelled). ",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.agile_dynamics_solutions_sdn_bhd.6b363b69d86b4c51ed3ac28a07bbfb74.html,"AGILE DYNAMICS SOLUTIONS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. AGILE DYNAMICS SOLUTIONS SDN. BHD. has 199 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.zen_computer_systems_sdn_bhd.6388ba11325d3dd7acfdcfa086753f6f.html,"ZEN COMPUTER SYSTEMS SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ZEN COMPUTER SYSTEMS SDN. BHD. has 60 total employees across all of its locations. (Employees figure is estimated). ",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.softline_solutions_international_sdn_bhd.c48bb3acca32a78a3fc19ea6fc234593.html,"SOFTLINE SOLUTIONS INTERNATIONAL SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. SOFTLINE SOLUTIONS INTERNATIONAL SDN. BHD. has 25 total employees across all of its locations. (Employees figure is modelled). There are 7 companies in the SOFTLINE SOLUTIONS INTERNATIONAL SDN. BHD. corporate family.",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.kloudynet_technologies_sdn_bhd.4141e06552f669ae832f9648589e99e2.html,"KLOUDYNET TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. KLOUDYNET TECHNOLOGIES SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.tfp_solutions_berhad.f1b1c9ced680471e8ce3050ae183d997.html,"TFP SOLUTIONS BERHAD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. TFP SOLUTIONS BERHAD has 150 total employees across all of its locations and generates $4.57 million in sales (USD). (Employees figure is estimated, Sales figure is modelled). There are 3 companies in the TFP SOLUTIONS BERHAD corporate family.",,Malaysia,4.57
https://www.dnb.com/business-directory/company-profiles.brilliance_information_sdn_bhd.4eb4ef1d1bba9e310e6d0cc82f03a6be.html,"BRILLIANCE INFORMATION SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. BRILLIANCE INFORMATION SDN. BHD. has 230 total employees across all of its locations. (Employees figure is estimated). ",1996,Malaysia,
https://www.dnb.com/business-directory/company-profiles.rhipe_malaysia_sdn_bhd.952b2756416bc1c237e7555baf794288.html,"RHIPE MALAYSIA SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. RHIPE MALAYSIA SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). There are 21 companies in the RHIPE MALAYSIA SDN. BHD. corporate family.",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.enovade_sdn_bhd.47f86b2aecf79c41118517b5e91b0067.html,"ENOVADE SDN BHD is located in PUCHONG, Selangor, Malaysia. ENOVADE SDN BHD has 8 total employees across all of its locations.  ",2004,Malaysia,
https://www.dnb.com/business-directory/company-profiles.kraft_software_solutions_sdn_bhd.4649a0e81a9b72dedade1600e7ddd447.html,"KRAFT SOFTWARE SOLUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. KRAFT SOFTWARE SOLUTIONS SDN. BHD. has 4 total employees across all of its locations. (Employees figure is estimated). ",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.software_one_experts_sdn_bhd.a45212fefc3fdca128628ef9803f527c.html,"SOFTWARE ONE EXPERTS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia. SOFTWARE ONE EXPERTS SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). There are 144 companies in the SOFTWARE ONE EXPERTS SDN. BHD. corporate family.",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.uberfusion_sdn_bhd.0a6a6966928e65a75d76b51de8ca1895.html,"UBERFUSION SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. UBERFUSION SDN. BHD. has 100 total employees across all of its locations. (Employees figure is estimated). ",2000,Malaysia,
https://www.dnb.com/business-directory/company-profiles.cll_systems_sdn_bhd.5c0d497f46b98f5362c91314dbe6d84d.html,"CLL SYSTEMS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. CLL SYSTEMS SDN. BHD. has 11 total employees across all of its locations. (Employees figure is estimated). ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.fedelis_sdn_bhd.52dcf9e09bee6cf67a4f20943d781b87.html,"FEDELIS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. FEDELIS SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.iscistech_business_solutions_sdn_bhd.ace965c078bc765f756a6f3d7b04a8a4.html,"ISCISTECH BUSINESS SOLUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. ISCISTECH BUSINESS SOLUTIONS SDN. BHD. has 80 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.pentech_solution_sdn_bhd.0b36904634e854a9942647ea8bf1e8af.html,"PENTECH SOLUTION SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry.  There are 2 companies in the PENTECH SOLUTION SDN. BHD. corporate family.",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.axgaard_sdn_bhd.1aa213a96e64a4952206da9a17630127.html,"AXGAARD SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. AXGAARD SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.glocomp_systems_(m)_sdn_bhd.8be6bf70dd4268ee443114dd64fe2eb7.html,"GLOCOMP SYSTEMS (M) SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. GLOCOMP SYSTEMS (M) SDN. BHD. has 200 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.enfrasys_consulting_sdn_bhd.4e54117b74f8036a825a16f09f679dad.html,"ENFRASYS CONSULTING SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ENFRASYS CONSULTING SDN. BHD. has 20 total employees across all of its locations. (Employees figure is modelled). There are 2 companies in the ENFRASYS CONSULTING SDN. BHD. corporate family.",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.adv_fusionex_sdn_bhd.c5e6798a2a268de052f79b7ac52dcbd6.html,"ADV FUSIONEX SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. ADV FUSIONEX SDN. BHD. has 23 total employees across all of its locations. (Employees figure is modelled). There are 3 companies in the ADV FUSIONEX SDN. BHD. corporate family.",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.mesiniaga_berhad.b56fe7bc85c27accd6e65f7b93765ff1.html,"MESINIAGA BERHAD is located in SUBANG JAYA, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. MESINIAGA BERHAD has 800 total employees across all of its locations and generates $47.50 million in sales (USD). (Employees figure is estimated). There are 6 companies in the MESINIAGA BERHAD corporate family.",1981,Malaysia,47.50
https://www.dnb.com/business-directory/company-profiles.infinite_quest_sdn_bhd.2a1eaae2aa6249c33b3d32cf100e1dbf.html,"Infinite Quest Sdn Bhd is located in Selangor, Malaysia. Infinite Quest Sdn Bhd has 11 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.simbiotik_technologies_sdn_bhd.3403b8879c9e0c87c2b31cf52ab8f3b7.html,"SIMBIOTIK TECHNOLOGIES SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. SIMBIOTIK TECHNOLOGIES SDN. BHD. has 37 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.bintara_solutions_sdn_bhd.2d1c18c6a2ec5d4e8bf718c40fb1e6a6.html,"BINTARA SOLUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. BINTARA SOLUTIONS SDN. BHD. has 15 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.dxc_technology_services_llc.c9ede331ed7bfccff63ec88a6e2e4dcb.html,"Dxc Technology Services LLC is located in Tysons, VA, United States and is part of the Computer Systems Design and Related Services Industry. Dxc Technology Services LLC has 1 total employees across all of its locations and generates $20.37 million in sales (USD). (Sales figure is modelled). There are 1,191 companies in the Dxc Technology Services LLC corporate family.",2017,United States,20.37
https://www.dnb.com/business-directory/company-profiles.tech_mahindra_limited.4f74776be232b60c23535393c9c08ca6.html,"TECH MAHINDRA LIMITED is located in MILTON KEYNES, United Kingdom and is part of the Computer Systems Design and Related Services Industry. TECH MAHINDRA LIMITED has 39 employees at this location and generates $5.12 billion in sales (USD). (Employees figure is estimated). There are 390 companies in the TECH MAHINDRA LIMITED corporate family.",1989,United States,5.12
https://www.dnb.com/business-directory/company-profiles.wipro_limited.86310ddfe7227404483e25b1ca77f862.html,"When companies outsource work, Wipro is often on the insourcing end. The company provides systems integration, software application development and maintenance, research and development for hardware and software design, and outsourcing services for customers around the world. Operating in more than 50 countries, the company generates more than half of its revenue from the Americas (largely the US). Wipro offers services to companies in a wide range of industries including aerospace and defense, automotive, banking, communications, electronics, construction, healthcare, pharmaceuticals, retail, and oil and gas.",1945,India,
https://www.dnb.com/business-directory/company-profiles.tech_data_product_management_inc.9b17d7cb00280f15bed242f2cd36e4ef.html,"Tech Data Product Management, Inc. is located in Clearwater, FL, United States and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. Tech Data Product Management, Inc. has 490 total employees across all of its locations and generates $179.73 million in sales (USD). (Sales figure is modelled). There are 251 companies in the Tech Data Product Management, Inc. corporate family.",1996,United States,179.73
https://www.dnb.com/business-directory/company-profiles.cognizant_technology_solutions_us_corporation.70acc9b3159be3d54ca70ec421faf3ed.html,"Cognizant Technology Solutions U.S. Corporation is located in College Station, TX, United States and is part of the Computer Systems Design and Related Services Industry. Cognizant Technology Solutions U.S. Corporation has 190 total employees across all of its locations and generates $239.81 million in sales (USD). (Sales figure is modelled). There are 438 companies in the Cognizant Technology Solutions U.S. Corporation corporate family.",1996,United States,239.81
https://www.dnb.com/business-directory/company-profiles.dimension_data_australia_pty_limited.8c665930a86ae1b7a14a60e94d4b171c.html,"DIMENSION DATA AUSTRALIA PTY LIMITED is located in WEST PERTH, WESTERN AUSTRALIA, Australia and is part of the Business Support Services Industry. DIMENSION DATA AUSTRALIA PTY LIMITED has 1 employees at this location. (Employees figure is estimated). There are 3,114 companies in the DIMENSION DATA AUSTRALIA PTY LIMITED corporate family.",1987,Australia,
https://www.dnb.com/business-directory/company-profiles.inoapps_limited.d657900606719e5d7c17cf194e1932d9.html,"INOAPPS LIMITED is located in ABERDEEN, United Kingdom and is part of the Computer Systems Design and Related Services Industry. INOAPPS LIMITED has 10 employees at this location and generates $40.00 million in sales (USD). (Employees figure is estimated). There are 2 companies in the INOAPPS LIMITED corporate family.",2005,United States,40.00
https://www.dnb.com/business-directory/company-profiles.hcl_technologies_limited.bb356175814f6ed81dbcb0bc02fecc69.html,"HCL is short for IT. HCL Technologies is one of the top five-largest offshore IT service providers in India. It offers a variety of technology consulting services, including application and enterprise consulting, infrastructure management, and product engineering. The company also provides management services for customer contact, technical support, and other outsourced business processes. HCL Technologies boasts a diverse customer base that includes Boeing, General Motors, Microsoft, and Xerox. It has offices in more than 25 countries, but earns more than half of its revenues from customers in the US. HCL Technologies is the sister company to computer manufacturer HCL Infosystems. ",1991,India,
https://www.dnb.com/business-directory/company-profiles.hrs_(hospitality_and_retail_systems)_ltd.b9ee11f341c6fcc728d62b0d026351ec.html,"HRS (HOSPITALITY AND RETAIL SYSTEMS) LTD is located in Limassol, Cyprus and is part of the Management of Companies and Enterprises Industry. HRS (HOSPITALITY AND RETAIL SYSTEMS) LTD has 4 total employees across all of its locations and generates $310 in sales (USD). (Employees figure is modelled). There are 27 companies in the HRS (HOSPITALITY AND RETAIL SYSTEMS) LTD corporate family.",2012,Cyprus,
https://www.dnb.com/business-directory/company-profiles.crayon_as.2a290805dd66fbc9f0c4997f1a4568b6.html,"Crayon AS is located in OSLO, OSLO, Norway and is part of the Computer Systems Design and Related Services Industry. Crayon AS has 271 employees at this location and generates $303.21 million in sales (USD).  There are 71 companies in the Crayon AS corporate family.",2007,Norway,303.21
https://www.dnb.com/business-directory/company-profiles.computrade_technology_international_pte_ltd.27946cf81bbc2e66fb81cf5d7681f96a.html,"COMPUTRADE TECHNOLOGY INTERNATIONAL PTE. LTD. is located in Singapore, Singapore and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. COMPUTRADE TECHNOLOGY INTERNATIONAL PTE. LTD. has 4 total employees across all of its locations. (Employees figure is modelled). ",2008,Singapore,
https://www.dnb.com/business-directory/company-profiles.amdocs_(israel)_ltd.9d42f0c0ef6060eb3dba1f8c72b1e10f.html,"AMDOCS (ISRAEL) LTD. is located in RAANANA, Israel and is part of the Computer Systems Design and Related Services Industry. AMDOCS (ISRAEL) LTD. has 30 total employees across all of its locations and generates $2.06 million in sales (USD). (Employees and Sales figures are modelled). There are 19 companies in the AMDOCS (ISRAEL) LTD. corporate family.",1987,Israel,2.06
https://www.dnb.com/business-directory/company-profiles.lime_solution_sdn_bhd.6474c7a6cbcd5cb50f80d644008950e6.html,"LIME SOLUTION SDN. BHD. is located in SERI KEMBANGAN, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. LIME SOLUTION SDN. BHD. has 13 total employees across all of its locations. (Employees figure is modelled). ",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.vision_technology_consulting_sdn_bhd.c98985cc515eac6ff7f2db0f2a70a64a.html,"VISION TECHNOLOGY CONSULTING SDN BHD is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. VISION TECHNOLOGY CONSULTING SDN BHD has 18 total employees across all of its locations. (Employees figure is modelled). ",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.3f_resources_sdn_bhd.7d1f8d57481ef43f5ba720caf4572037.html,"3F RESOURCES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. 3F RESOURCES SDN. BHD. has 50 total employees across all of its locations. (Employees figure is estimated). ",2004,Malaysia,
dnb.com/business-directory/company-profiles.examedia_solutions_sdn_bhd.c79d1890ee08223b840d853d3b741f82.html,,,,
https://www.dnb.com/business-directory/company-profiles.systemizer_technic_sdn_bhd.7e58d447dd0988182fb5fbcfacd9f74a.html,"SYSTEMIZER TECHNIC SDN. BHD. is located in SUBANG JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. SYSTEMIZER TECHNIC SDN. BHD. has 20 total employees across all of its locations. (Employees figure is modelled). ",2008,Malaysia,
https://www.dnb.com/business-directory/company-profiles.theta_technologies_sdn_bhd.642fbae872521dbc31a3b88118ac879a.html,"THETA TECHNOLOGIES SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Other Professional, Scientific, and Technical Services Industry. THETA TECHNOLOGIES SDN. BHD. has 400 total employees across all of its locations. (Employees figure is estimated). There are 44 companies in the THETA TECHNOLOGIES SDN. BHD. corporate family.",1984,Malaysia,
https://www.dnb.com/business-directory/company-profiles.chass_computer_consultants_(m)_sdn_bhd.58ad26bb94d4fccfebcbfe86f1e19dd7.html,"CHASS COMPUTER CONSULTANTS (M) SDN BHD is located in SUBANG JAYA, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. CHASS COMPUTER CONSULTANTS (M) SDN BHD has 10 total employees across all of its locations. (Employees figure is estimated). ",1998,Malaysia,
https://www.dnb.com/business-directory/company-profiles.network_transit_asia_sdn_bhd.d40fe772e6e3443f5228c3c94aaba342.html,"NETWORK TRANSIT ASIA SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. NETWORK TRANSIT ASIA SDN. BHD. has 7 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.olivestouch_technologies_sdn_bhd.807724fe6a9047d771516f0a6e376ad3.html,"OLIVESTOUCH TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry. OLIVESTOUCH TECHNOLOGIES SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2015,Malaysia,
https://www.dnb.com/business-directory/company-profiles.rams_solutions_sdn_bhd.1264978e655d95acf19b2591c7bb3dda.html,"RAMS SOLUTIONS SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. RAMS SOLUTIONS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is estimated). ",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.heitech_padu_berhad.2a8dbad491c47c4c473de9b3d3b5dcf3.html,"HEITECH PADU BERHAD is located in SUBANG JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. HEITECH PADU BERHAD has 15 total employees across all of its locations and generates $78.16 million in sales (USD). (Employees figure is modelled, Sales figure is estimated). There are 11 companies in the HEITECH PADU BERHAD corporate family.",1994,Malaysia,78.16
https://www.dnb.com/business-directory/company-profiles.mind_flow_(m)_sdn_bhd.519de22a5329ddd2ccb6506c76af71d3.html,"MIND FLOW (M) SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. MIND FLOW (M) SDN. BHD. has 13 total employees across all of its locations. (Employees figure is modelled). ",2004,Malaysia,
https://www.dnb.com/business-directory/company-profiles.n_base_pty_ltd.d1a2413275532142b916bec65db5bd89.html,N BASE PTY LTD is located in Australia and is part of the Insurance and Employee Benefit Funds Industry. N BASE PTY LTD has 3 total employees across all of its locations and generates $3.40 million in sales (USD). (Employees and Sales figures are modelled). ,2019,Australia,3.40
https://www.dnb.com/business-directory/company-profiles.pocket_data_(m)_sdn_bhd.884f0872afe9bd13f15b78112a3e3905.html,"POCKET DATA (M) SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. POCKET DATA (M) SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.titanfour_business_solutions_sdn_bhd.961c1a2b248dcd6e7c362d34e80b5855.html,"TITANFOUR BUSINESS SOLUTIONS SDN. BHD. is located in SUBANG JAYA, Selangor, Malaysia and is part of the Electronics and Appliance Stores Industry. TITANFOUR BUSINESS SOLUTIONS SDN. BHD. has 9 total employees across all of its locations. (Employees figure is modelled). ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.celestra_network_communications_sdn_bhd.03c1f323314a39a5e0df7df6bd7a0d13.html,"CELESTRA NETWORK COMMUNICATIONS SDN. BHD. is located in SERI KEMBANGAN, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. CELESTRA NETWORK COMMUNICATIONS SDN. BHD. has 16 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.iburuj_network_sdn_bhd.4b20b88dd8e40419634c88cae9d63be8.html,"IBURUJ NETWORK SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. IBURUJ NETWORK SDN. BHD. has 25 total employees across all of its locations. (Employees figure is estimated). ",2014,Malaysia,
https://www.dnb.com/business-directory/company-profiles.lightsup_network_solution_sdn_bhd.1c383e96b1d34bf6c1d07db0e6f789ec.html,"LIGHTSUP NETWORK SOLUTION SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Other Telecommunications Industry. LIGHTSUP NETWORK SOLUTION SDN. BHD. has 25 total employees across all of its locations. (Employees figure is modelled). ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.loyal_reliance_sdn_bhd.4d4ccc40b107e85c5fead8a6a7add913.html,"LOYAL RELIANCE SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Cut and Sew Apparel Manufacturing Industry. LOYAL RELIANCE SDN. BHD. has 93 total employees across all of its locations. (Employees figure is modelled). ",2012,Malaysia,
https://www.dnb.com/business-directory/company-profiles.mindmatics_sdn_bhd.617a3645535f446b2944c72af97d6359.html,"MINDMATICS SDN. BHD. is located in KAJANG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. MINDMATICS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2001,Malaysia,
https://www.dnb.com/business-directory/company-profiles.one_erp_solutions_sdn_bhd.1b73be88cadee37d29f5d57ec642d66f.html,"ONE ERP SOLUTIONS SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Vocational Rehabilitation Services Industry. ONE ERP SOLUTIONS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2012,Malaysia,
https://www.dnb.com/business-directory/company-profiles.q3_aurelia_sdn_bhd.d9cd4f8bfb21d6c47e35e2fdc7f0e9eb.html,"Q3 AURELIA SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. Q3 AURELIA SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.alteraxis_sdn_bhd.98c214a966177e28cee1412d3984794e.html,"ALTERAXIS SDN. BHD. is located in SERI KEMBANGAN, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ALTERAXIS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.arnn_technologies_sdn_bhd.bf4eea0eec9a50656c6674683fe94a8d.html,"ARNN TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. ARNN TECHNOLOGIES SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",2004,Malaysia,
https://www.dnb.com/business-directory/company-profiles.caliber_interconnects_sdn_bhd.a31116a9e92c84540a94c7657d0f3a43.html,"CALIBER INTERCONNECTS SDN. BHD. is located in SERI KEMBANGAN, Selangor, Malaysia and is part of the Other Telecommunications Industry. CALIBER INTERCONNECTS SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.catalyst_commerce_systems_sdn_bhd.db9c9cc435f9e9465c2557fb9a939756.html,"CATALYST COMMERCE SYSTEMS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia.  ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.century_software_pty_ltd.3655da18fb55f5da30601256a0ac84f4.html,"CENTURY SOFTWARE PTY. LTD. is located in NORTH SYDNEY, NEW SOUTH WALES, Australia and is part of the Computer Systems Design and Related Services Industry. CENTURY SOFTWARE PTY. LTD. has 8 employees at this location and generates $471,498 in sales (USD). (Employees figure is estimated, Sales figure is modelled). There are 2 companies in the CENTURY SOFTWARE PTY. LTD. corporate family.",1980,Australia,"471,498"
https://www.dnb.com/business-directory/company-profiles.commercial_circle_(malaysia)_sdn_bhd.9559faeb05a89ddfa8a4bc9aeb3569d1.html,"COMMERCIAL CIRCLE (MALAYSIA) SDN. BHD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. COMMERCIAL CIRCLE (MALAYSIA) SDN. BHD has 50 total employees across all of its locations. (Employees figure is estimated). ",1985,Malaysia,
https://www.dnb.com/business-directory/company-profiles.datasonic_technologies_sdn_bhd.3a978a53ff0544a02120eea5aa8d5906.html,"DATASONIC TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. DATASONIC TECHNOLOGIES SDN. BHD. has 159 total employees across all of its locations. (Employees figure is estimated). There are 5 companies in the DATASONIC TECHNOLOGIES SDN. BHD. corporate family.",1991,Malaysia,
https://www.dnb.com/business-directory/company-profiles.fgv_prodata_systems_sdn_bhd.9982c01cf1e7c8820f0ea495893b862b.html,"FGV PRODATA SYSTEMS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. FGV PRODATA SYSTEMS SDN. BHD. has 41 total employees across all of its locations. (Employees figure is modelled). There are 1,726 companies in the FGV PRODATA SYSTEMS SDN. BHD. corporate family.",1995,Malaysia,
https://www.dnb.com/business-directory/company-profiles.fiscal_digest_sdn_bhd.7e4f16074fd4b4f432d01cef0e4d070c.html,"FISCAL DIGEST SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. FISCAL DIGEST SDN. BHD. has 14 total employees across all of its locations. (Employees figure is estimated). ",2004,Malaysia,
